symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
SEI-USDT,LONG,S1,پرومتئوس (Prometheus),0.04824000,0.04631040,0.00000000,2026-09-05 17:10:27,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.471 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.875 [too high];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=63.71;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0482 EMA=0.0478 RSI=63.7 BS=0.471;[PASS] ADX: ADX=32.98 [>22], DI+=33.49, DI-=12.41;[FAIL] CCI Momentum: CCI=118.46;[FAIL] SAR: SAR=0.0483, price=0.0482;[FAIL] Stochastic: K=71.11 D=71.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0032 [>0.005];[PASS] Combined Range Filter: diff=0.0032, ADX=32.98, mode=AND"
SEI-USDT,LONG,B1,هایپریون (Hyperion),0.04824000,0.04631040,0.00000000,2026-09-05 17:10:28,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.471 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.875 [too high];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=63.71;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0482 EMA=0.0478 RSI=63.7 BS=0.471;[PASS] ADX: ADX=32.98 [>22], DI+=33.49, DI-=12.41;[FAIL] CCI Momentum: CCI=118.46;[FAIL] SAR: SAR=0.0483, price=0.0482;[FAIL] Stochastic: K=71.11 D=71.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0032 [>0.005];[PASS] Combined Range Filter: diff=0.0032, ADX=32.98, mode=OR"
TIA-USDT,LONG,S1,پرومتئوس (Prometheus),0.36520000,0.35059200,0.00000000,2026-09-05 17:10:30,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.650 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.36, EMA50=0.36;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.35, EMA200=0.34;[PASS] RSI 30m: RSI=58.12;[FAIL] MACD 30m: MACD_hist=-0.0001;[FAIL] Smart Pullback: price=0.3652 EMA=0.3631 RSI=58.1 BS=0.650;[PASS] ADX: ADX=26.19 [>22], DI+=29.81, DI-=21.82;[PASS] CCI Momentum: CCI=34.12;[FAIL] SAR: SAR=0.3667, price=0.3652;[FAIL] Stochastic: K=52.70 D=52.70;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0070 [>0.005];[PASS] Combined Range Filter: diff=0.0070, ADX=26.19, mode=AND"
POL-USDT,LONG,S1,پرومتئوس (Prometheus),0.09470000,0.09091200,0.00000000,2026-09-05 17:10:31,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[FAIL] EMA Trend 4h: EMA21=0.09, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=55.51;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0947 EMA=0.0945 RSI=55.5 BS=0.667;[PASS] ADX: ADX=26.54 [>22], DI+=26.23, DI-=13.65;[PASS] CCI Momentum: CCI=14.56;[FAIL] SAR: SAR=0.0948, price=0.0947;[FAIL] Stochastic: K=33.33 D=33.33;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0042 [>0.005];[PASS] Combined Range Filter: diff=0.0042, ADX=26.54, mode=AND"
SHIB-USDT,LONG,S3,کرونوس (Cronus),0.00000550,0.00000528,0.00000000,2026-09-05 17:10:50,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.013 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.007 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[FAIL] RSI 30m: RSI=77.39;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=77.4 BS=0.433;[PASS] ADX: ADX=43.90 [>22], DI+=46.30, DI-=7.86;[FAIL] CCI Momentum: CCI=180.02;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=60.80 D=60.80;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0098 [>0.005];[PASS] Combined Range Filter: diff=0.0098, ADX=43.90, mode=AND"
SHIB-USDT,LONG,B1,هایپریون (Hyperion),0.00000550,0.00000528,0.00000000,2026-09-05 17:10:59,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.013 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.007 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[FAIL] RSI 30m: RSI=77.39;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=77.4 BS=0.433;[PASS] ADX: ADX=43.90 [>22], DI+=46.30, DI-=7.86;[FAIL] CCI Momentum: CCI=180.02;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=60.80 D=60.80;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0098 [>0.005];[PASS] Combined Range Filter: diff=0.0098, ADX=43.90, mode=OR"
LTC-USDT,LONG,S3,کرونوس (Cronus),53.82000000,51.66720000,0.00000000,2026-09-05 17:45:45,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.778 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.778 [>= 0.6];[PASS] EMA Trend 1h: EMA21=52.55, EMA50=51.67;[PASS] EMA Trend 4h: EMA21=51.31, EMA50=50.42, EMA200=48.13;[FAIL] RSI 30m: RSI=68.27;[FAIL] MACD 30m: MACD_hist=0.0003;[FAIL] Smart Pullback: price=53.8200 EMA=53.0870 RSI=68.3 BS=0.778;[PASS] ADX: ADX=44.53 [>22], DI+=32.41, DI-=9.79;[FAIL] CCI Momentum: CCI=100.41;[PASS] SAR: SAR=53.6318, price=53.8200;[FAIL] Stochastic: K=66.45 D=66.45;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0142 [>0.005];[PASS] Combined Range Filter: diff=0.0142, ADX=44.53, mode=AND"
DOT-USDT,LONG,S1,پرومتئوس (Prometheus),0.91270000,0.87619200,0.00000000,2026-09-05 17:45:48,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.750 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.750 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.90, EMA50=0.89;[PASS] EMA Trend 4h: EMA21=0.88, EMA50=0.87, EMA200=0.84;[PASS] RSI 30m: RSI=58.49;[FAIL] MACD 30m: MACD_hist=-0.0003;[FAIL] Smart Pullback: price=0.9127 EMA=0.9059 RSI=58.5 BS=0.750;[PASS] ADX: ADX=39.97 [>22], DI+=35.26, DI-=12.04;[PASS] CCI Momentum: CCI=79.61;[PASS] SAR: SAR=0.9114, price=0.9127;[FAIL] Stochastic: K=53.09 D=53.09;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0120 [>0.005];[PASS] Combined Range Filter: diff=0.0120, ADX=39.97, mode=AND"
LINK-USDT,LONG,S3,کرونوس (Cronus),11.86680000,11.39212800,0.00000000,2026-09-05 17:45:50,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.459 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.459 [>= 0.6];[PASS] EMA Trend 1h: EMA21=11.75, EMA50=11.68;[PASS] EMA Trend 4h: EMA21=11.63, EMA50=11.49, EMA200=10.27;[FAIL] RSI 30m: RSI=67.10;[PASS] MACD 30m: MACD_hist=0.0111;[FAIL] Smart Pullback: price=11.8668 EMA=11.7658 RSI=67.1 BS=0.459;[PASS] ADX: ADX=24.61 [>22], DI+=30.70, DI-=13.20;[FAIL] CCI Momentum: CCI=138.70;[PASS] SAR: SAR=11.8205, price=11.8668;[FAIL] Stochastic: K=88.86 D=88.86;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0027 [>0.005];[PASS] Combined Range Filter: diff=0.0027, ADX=24.61, mode=AND"
LINK-USDT,LONG,B1,هایپریون (Hyperion),11.86680000,11.39212800,0.00000000,2026-09-05 17:45:52,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.459 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.459 [>= 0.6];[PASS] EMA Trend 1h: EMA21=11.75, EMA50=11.68;[PASS] EMA Trend 4h: EMA21=11.63, EMA50=11.49, EMA200=10.27;[FAIL] RSI 30m: RSI=67.10;[PASS] MACD 30m: MACD_hist=0.0111;[FAIL] Smart Pullback: price=11.8668 EMA=11.7658 RSI=67.1 BS=0.459;[PASS] ADX: ADX=24.61 [>22], DI+=30.70, DI-=13.20;[FAIL] CCI Momentum: CCI=138.70;[PASS] SAR: SAR=11.8205, price=11.8668;[FAIL] Stochastic: K=88.86 D=88.86;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0027 [>0.005];[FAIL] Combined Range Filter: diff=0.0027, ADX=24.61, mode=OR"
ATOM-USDT,LONG,S1,پرومتئوس (Prometheus),1.54620000,1.48435200,0.00000000,2026-09-05 17:45:53,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=1.53, EMA50=1.52;[PASS] EMA Trend 4h: EMA21=1.51, EMA50=1.50, EMA200=1.45;[PASS] RSI 30m: RSI=56.42;[FAIL] MACD 30m: MACD_hist=-0.0012;[FAIL] Smart Pullback: price=1.5462 EMA=1.5410 RSI=56.4 BS=1.000;[PASS] ADX: ADX=27.79 [>22], DI+=26.97, DI-=16.67;[PASS] CCI Momentum: CCI=30.91;[PASS] SAR: SAR=1.5458, price=1.5462;[FAIL] Stochastic: K=49.33 D=49.33;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0082 [>0.005];[PASS] Combined Range Filter: diff=0.0082, ADX=27.79, mode=AND"
ATOM-USDT,LONG,S3,کرونوس (Cronus),1.54620000,1.48435200,0.00000000,2026-09-05 17:45:55,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=1.53, EMA50=1.52;[PASS] EMA Trend 4h: EMA21=1.51, EMA50=1.50, EMA200=1.45;[PASS] RSI 30m: RSI=56.42;[FAIL] MACD 30m: MACD_hist=-0.0012;[FAIL] Smart Pullback: price=1.5462 EMA=1.5410 RSI=56.4 BS=1.000;[PASS] ADX: ADX=27.79 [>22], DI+=26.97, DI-=16.67;[PASS] CCI Momentum: CCI=30.91;[PASS] SAR: SAR=1.5458, price=1.5462;[FAIL] Stochastic: K=49.33 D=49.33;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0082 [>0.005];[PASS] Combined Range Filter: diff=0.0082, ADX=27.79, mode=AND"
ATOM-USDT,LONG,B1,هایپریون (Hyperion),1.54620000,1.48435200,0.00000000,2026-09-05 17:45:56,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=1.53, EMA50=1.52;[PASS] EMA Trend 4h: EMA21=1.51, EMA50=1.50, EMA200=1.45;[PASS] RSI 30m: RSI=56.42;[FAIL] MACD 30m: MACD_hist=-0.0012;[FAIL] Smart Pullback: price=1.5462 EMA=1.5410 RSI=56.4 BS=1.000;[PASS] ADX: ADX=27.79 [>22], DI+=26.97, DI-=16.67;[PASS] CCI Momentum: CCI=30.91;[PASS] SAR: SAR=1.5458, price=1.5462;[FAIL] Stochastic: K=49.33 D=49.33;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0082 [>0.005];[PASS] Combined Range Filter: diff=0.0082, ADX=27.79, mode=OR"
POL-USDT,LONG,S1,پرومتئوس (Prometheus),0.09490000,0.09110400,0.00000000,2026-09-05 17:45:59,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[FAIL] EMA Trend 4h: EMA21=0.09, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=58.52;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0949 EMA=0.0945 RSI=58.5 BS=0.667;[PASS] ADX: ADX=26.89 [>22], DI+=24.73, DI-=12.87;[PASS] CCI Momentum: CCI=40.83;[PASS] SAR: SAR=0.0946, price=0.0949;[FAIL] Stochastic: K=50.00 D=50.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0042 [>0.005];[PASS] Combined Range Filter: diff=0.0042, ADX=26.89, mode=AND"
